"state","county","county_full","neighbor_state","neighbor_county","neighbor_county_full"
"MO","Pemiscot","Pemiscot-MO","AR","Mississippi","Mississippi-AR"
"MO","Pemiscot","Pemiscot-MO","MO","Dunklin","Dunklin-MO"
"MO","Pemiscot","Pemiscot-MO","MO","New Madrid","New Madrid-MO"
"MO","Pemiscot","Pemiscot-MO","MO","Pemiscot","Pemiscot-MO"
"MO","Pemiscot","Pemiscot-MO","TN","Dyer","Dyer-TN"
"MO","Pemiscot","Pemiscot-MO","TN","Lake","Lake-TN"
"MO","Perry","Perry-MO","IL","Jackson","Jackson-IL"
"MO","Perry","Perry-MO","IL","Randolph","Randolph-IL"
"MO","Perry","Perry-MO","IL","Union","Union-IL"
"MO","Perry","Perry-MO","MO","Bollinger","Bollinger-MO"
"MO","Perry","Perry-MO","MO","Cape Girardeau","Cape Girardeau-MO"
"MO","Perry","Perry-MO","MO","Madison","Madison-MO"
"MO","Perry","Perry-MO","MO","Perry","Perry-MO"
"MO","Perry","Perry-MO","MO","Ste. Genevieve","Ste. Genevieve-MO"
"MO","Perry","Perry-MO","MO","St. Francois","St. Francois-MO"
"MO","Pettis","Pettis-MO","MO","Benton","Benton-MO"
"MO","Pettis","Pettis-MO","MO","Cooper","Cooper-MO"
"MO","Pettis","Pettis-MO","MO","Henry","Henry-MO"
"MO","Pettis","Pettis-MO","MO","Johnson","Johnson-MO"
"MO","Pettis","Pettis-MO","MO","Lafayette","Lafayette-MO"
"MO","Pettis","Pettis-MO","MO","Morgan","Morgan-MO"
"MO","Pettis","Pettis-MO","MO","Pettis","Pettis-MO"
"MO","Pettis","Pettis-MO","MO","Saline","Saline-MO"
"MO","Phelps","Phelps-MO","MO","Crawford","Crawford-MO"
"MO","Phelps","Phelps-MO","MO","Dent","Dent-MO"
"MO","Phelps","Phelps-MO","MO","Gasconade","Gasconade-MO"
"MO","Phelps","Phelps-MO","MO","Maries","Maries-MO"
"MO","Phelps","Phelps-MO","MO","Phelps","Phelps-MO"
"MO","Phelps","Phelps-MO","MO","Pulaski","Pulaski-MO"
"MO","Phelps","Phelps-MO","MO","Texas","Texas-MO"
"MO","Pike","Pike-MO","IL","Calhoun","Calhoun-IL"
"MO","Pike","Pike-MO","IL","Pike","Pike-IL"
"MO","Pike","Pike-MO","MO","Audrain","Audrain-MO"
"MO","Pike","Pike-MO","MO","Lincoln","Lincoln-MO"
"MO","Pike","Pike-MO","MO","Montgomery","Montgomery-MO"
"MO","Pike","Pike-MO","MO","Pike","Pike-MO"
"MO","Pike","Pike-MO","MO","Ralls","Ralls-MO"
"MO","Platte","Platte-MO","KS","Atchison","Atchison-KS"
"MO","Platte","Platte-MO","KS","Leavenworth","Leavenworth-KS"
"MO","Platte","Platte-MO","KS","Wyandotte","Wyandotte-KS"
"MO","Platte","Platte-MO","MO","Buchanan","Buchanan-MO"
"MO","Platte","Platte-MO","MO","Clay","Clay-MO"
"MO","Platte","Platte-MO","MO","Clinton","Clinton-MO"
"MO","Platte","Platte-MO","MO","Platte","Platte-MO"
"MO","Polk","Polk-MO","MO","Cedar","Cedar-MO"
"MO","Polk","Polk-MO","MO","Dade","Dade-MO"
"MO","Polk","Polk-MO","MO","Dallas","Dallas-MO"
"MO","Polk","Polk-MO","MO","Greene","Greene-MO"
"MO","Polk","Polk-MO","MO","Hickory","Hickory-MO"
"MO","Polk","Polk-MO","MO","Polk","Polk-MO"
"MO","Polk","Polk-MO","MO","St. Clair","St. Clair-MO"
"MO","Pulaski","Pulaski-MO","MO","Camden","Camden-MO"
"MO","Pulaski","Pulaski-MO","MO","Laclede","Laclede-MO"
"MO","Pulaski","Pulaski-MO","MO","Maries","Maries-MO"
"MO","Pulaski","Pulaski-MO","MO","Miller","Miller-MO"
"MO","Pulaski","Pulaski-MO","MO","Phelps","Phelps-MO"
"MO","Pulaski","Pulaski-MO","MO","Pulaski","Pulaski-MO"
"MO","Pulaski","Pulaski-MO","MO","Texas","Texas-MO"
"MO","Putnam","Putnam-MO","IA","Appanoose","Appanoose-IA"
"MO","Putnam","Putnam-MO","IA","Wayne","Wayne-IA"
"MO","Putnam","Putnam-MO","MO","Adair","Adair-MO"
"MO","Putnam","Putnam-MO","MO","Mercer","Mercer-MO"
"MO","Putnam","Putnam-MO","MO","Putnam","Putnam-MO"
"MO","Putnam","Putnam-MO","MO","Schuyler","Schuyler-MO"
"MO","Putnam","Putnam-MO","MO","Sullivan","Sullivan-MO"
"MO","Ralls","Ralls-MO","IL","Pike","Pike-IL"
"MO","Ralls","Ralls-MO","MO","Audrain","Audrain-MO"
"MO","Ralls","Ralls-MO","MO","Marion","Marion-MO"
"MO","Ralls","Ralls-MO","MO","Monroe","Monroe-MO"
"MO","Ralls","Ralls-MO","MO","Pike","Pike-MO"
"MO","Ralls","Ralls-MO","MO","Ralls","Ralls-MO"
"MO","Randolph","Randolph-MO","MO","Audrain","Audrain-MO"
"MO","Randolph","Randolph-MO","MO","Boone","Boone-MO"
"MO","Randolph","Randolph-MO","MO","Chariton","Chariton-MO"
"MO","Randolph","Randolph-MO","MO","Howard","Howard-MO"
"MO","Randolph","Randolph-MO","MO","Macon","Macon-MO"
"MO","Randolph","Randolph-MO","MO","Monroe","Monroe-MO"
"MO","Randolph","Randolph-MO","MO","Randolph","Randolph-MO"
"MO","Ray","Ray-MO","MO","Caldwell","Caldwell-MO"
"MO","Ray","Ray-MO","MO","Carroll","Carroll-MO"
"MO","Ray","Ray-MO","MO","Clay","Clay-MO"
"MO","Ray","Ray-MO","MO","Clinton","Clinton-MO"
"MO","Ray","Ray-MO","MO","Jackson","Jackson-MO"
"MO","Ray","Ray-MO","MO","Lafayette","Lafayette-MO"
"MO","Ray","Ray-MO","MO","Ray","Ray-MO"
"MO","Reynolds","Reynolds-MO","MO","Carter","Carter-MO"
"MO","Reynolds","Reynolds-MO","MO","Dent","Dent-MO"
"MO","Reynolds","Reynolds-MO","MO","Iron","Iron-MO"
"MO","Reynolds","Reynolds-MO","MO","Reynolds","Reynolds-MO"
"MO","Reynolds","Reynolds-MO","MO","Shannon","Shannon-MO"
"MO","Reynolds","Reynolds-MO","MO","Wayne","Wayne-MO"
"MO","Ripley","Ripley-MO","AR","Clay","Clay-AR"
"MO","Ripley","Ripley-MO","AR","Randolph","Randolph-AR"
"MO","Ripley","Ripley-MO","MO","Butler","Butler-MO"
"MO","Ripley","Ripley-MO","MO","Carter","Carter-MO"
"MO","Ripley","Ripley-MO","MO","Oregon","Oregon-MO"
"MO","Ripley","Ripley-MO","MO","Ripley","Ripley-MO"
"MO","St. Charles","St. Charles-MO","IL","Calhoun","Calhoun-IL"
"MO","St. Charles","St. Charles-MO","IL","Jersey","Jersey-IL"
"MO","St. Charles","St. Charles-MO","IL","Madison","Madison-IL"
"MO","St. Charles","St. Charles-MO","MO","Franklin","Franklin-MO"
"MO","St. Charles","St. Charles-MO","MO","Lincoln","Lincoln-MO"
"MO","St. Charles","St. Charles-MO","MO","St. Charles","St. Charles-MO"
"MO","St. Charles","St. Charles-MO","MO","St. Louis","St. Louis-MO"
"MO","St. Charles","St. Charles-MO","MO","Warren","Warren-MO"
"MO","St. Clair","St. Clair-MO","MO","Bates","Bates-MO"
"MO","St. Clair","St. Clair-MO","MO","Benton","Benton-MO"
"MO","St. Clair","St. Clair-MO","MO","Cedar","Cedar-MO"
"MO","St. Clair","St. Clair-MO","MO","Henry","Henry-MO"
"MO","St. Clair","St. Clair-MO","MO","Hickory","Hickory-MO"
"MO","St. Clair","St. Clair-MO","MO","Polk","Polk-MO"
"MO","St. Clair","St. Clair-MO","MO","St. Clair","St. Clair-MO"
"MO","St. Clair","St. Clair-MO","MO","Vernon","Vernon-MO"
"MO","Ste. Genevieve","Ste. Genevieve-MO","IL","Monroe","Monroe-IL"
"MO","Ste. Genevieve","Ste. Genevieve-MO","IL","Randolph","Randolph-IL"
"MO","Ste. Genevieve","Ste. Genevieve-MO","MO","Jefferson","Jefferson-MO"
"MO","Ste. Genevieve","Ste. Genevieve-MO","MO","Perry","Perry-MO"
"MO","Ste. Genevieve","Ste. Genevieve-MO","MO","Ste. Genevieve","Ste. Genevieve-MO"
"MO","Ste. Genevieve","Ste. Genevieve-MO","MO","St. Francois","St. Francois-MO"
"MO","St. Francois","St. Francois-MO","MO","Iron","Iron-MO"
"MO","St. Francois","St. Francois-MO","MO","Jefferson","Jefferson-MO"
"MO","St. Francois","St. Francois-MO","MO","Madison","Madison-MO"
"MO","St. Francois","St. Francois-MO","MO","Perry","Perry-MO"
"MO","St. Francois","St. Francois-MO","MO","Ste. Genevieve","Ste. Genevieve-MO"
"MO","St. Francois","St. Francois-MO","MO","St. Francois","St. Francois-MO"
"MO","St. Francois","St. Francois-MO","MO","Washington","Washington-MO"
"MO","St. Louis","St. Louis-MO","IL","Madison","Madison-IL"
"MO","St. Louis","St. Louis-MO","IL","Monroe","Monroe-IL"
"MO","St. Louis","St. Louis-MO","IL","St. Clair","St. Clair-IL"
"MO","St. Louis","St. Louis-MO","MO","Franklin","Franklin-MO"
"MO","St. Louis","St. Louis-MO","MO","Jefferson","Jefferson-MO"
"MO","St. Louis","St. Louis-MO","MO","St. Charles","St. Charles-MO"
"MO","St. Louis","St. Louis-MO","MO","St. Louis","St. Louis-MO"
"MO","St. Louis","St. Louis-MO","MO","St. Louis city","St. Louis city-MO"
"MO","Saline","Saline-MO","MO","Carroll","Carroll-MO"
"MO","Saline","Saline-MO","MO","Chariton","Chariton-MO"
"MO","Saline","Saline-MO","MO","Cooper","Cooper-MO"
"MO","Saline","Saline-MO","MO","Howard","Howard-MO"
"MO","Saline","Saline-MO","MO","Lafayette","Lafayette-MO"
"MO","Saline","Saline-MO","MO","Pettis","Pettis-MO"
"MO","Saline","Saline-MO","MO","Saline","Saline-MO"
"MO","Schuyler","Schuyler-MO","IA","Appanoose","Appanoose-IA"
"MO","Schuyler","Schuyler-MO","IA","Davis","Davis-IA"
"MO","Schuyler","Schuyler-MO","MO","Adair","Adair-MO"
"MO","Schuyler","Schuyler-MO","MO","Putnam","Putnam-MO"
"MO","Schuyler","Schuyler-MO","MO","Schuyler","Schuyler-MO"
"MO","Schuyler","Schuyler-MO","MO","Scotland","Scotland-MO"
"MO","Scotland","Scotland-MO","IA","Davis","Davis-IA"
"MO","Scotland","Scotland-MO","IA","Van Buren","Van Buren-IA"
"MO","Scotland","Scotland-MO","MO","Adair","Adair-MO"
"MO","Scotland","Scotland-MO","MO","Clark","Clark-MO"
"MO","Scotland","Scotland-MO","MO","Knox","Knox-MO"
"MO","Scotland","Scotland-MO","MO","Schuyler","Schuyler-MO"
"MO","Scotland","Scotland-MO","MO","Scotland","Scotland-MO"
"MO","Scott","Scott-MO","IL","Alexander","Alexander-IL"
"MO","Scott","Scott-MO","MO","Cape Girardeau","Cape Girardeau-MO"
"MO","Scott","Scott-MO","MO","Mississippi","Mississippi-MO"
"MO","Scott","Scott-MO","MO","New Madrid","New Madrid-MO"
"MO","Scott","Scott-MO","MO","Scott","Scott-MO"
"MO","Scott","Scott-MO","MO","Stoddard","Stoddard-MO"
"MO","Shannon","Shannon-MO","MO","Carter","Carter-MO"
"MO","Shannon","Shannon-MO","MO","Dent","Dent-MO"
"MO","Shannon","Shannon-MO","MO","Howell","Howell-MO"
"MO","Shannon","Shannon-MO","MO","Oregon","Oregon-MO"
"MO","Shannon","Shannon-MO","MO","Reynolds","Reynolds-MO"
"MO","Shannon","Shannon-MO","MO","Shannon","Shannon-MO"
"MO","Shannon","Shannon-MO","MO","Texas","Texas-MO"
"MO","Shelby","Shelby-MO","MO","Knox","Knox-MO"
"MO","Shelby","Shelby-MO","MO","Lewis","Lewis-MO"
"MO","Shelby","Shelby-MO","MO","Macon","Macon-MO"
"MO","Shelby","Shelby-MO","MO","Marion","Marion-MO"
"MO","Shelby","Shelby-MO","MO","Monroe","Monroe-MO"
"MO","Shelby","Shelby-MO","MO","Shelby","Shelby-MO"
"MO","Stoddard","Stoddard-MO","MO","Bollinger","Bollinger-MO"
"MO","Stoddard","Stoddard-MO","MO","Butler","Butler-MO"
"MO","Stoddard","Stoddard-MO","MO","Cape Girardeau","Cape Girardeau-MO"
"MO","Stoddard","Stoddard-MO","MO","Dunklin","Dunklin-MO"
"MO","Stoddard","Stoddard-MO","MO","New Madrid","New Madrid-MO"
"MO","Stoddard","Stoddard-MO","MO","Scott","Scott-MO"
"MO","Stoddard","Stoddard-MO","MO","Stoddard","Stoddard-MO"
"MO","Stoddard","Stoddard-MO","MO","Wayne","Wayne-MO"
"MO","Stone","Stone-MO","AR","Carroll","Carroll-AR"
"MO","Stone","Stone-MO","MO","Barry","Barry-MO"
"MO","Stone","Stone-MO","MO","Christian","Christian-MO"
"MO","Stone","Stone-MO","MO","Lawrence","Lawrence-MO"
"MO","Stone","Stone-MO","MO","Stone","Stone-MO"
"MO","Stone","Stone-MO","MO","Taney","Taney-MO"
"MO","Sullivan","Sullivan-MO","MO","Adair","Adair-MO"
"MO","Sullivan","Sullivan-MO","MO","Grundy","Grundy-MO"
"MO","Sullivan","Sullivan-MO","MO","Linn","Linn-MO"
"MO","Sullivan","Sullivan-MO","MO","Mercer","Mercer-MO"
"MO","Sullivan","Sullivan-MO","MO","Putnam","Putnam-MO"
"MO","Sullivan","Sullivan-MO","MO","Sullivan","Sullivan-MO"
"MO","Taney","Taney-MO","AR","Boone","Boone-AR"
"MO","Taney","Taney-MO","AR","Carroll","Carroll-AR"
"MO","Taney","Taney-MO","AR","Marion","Marion-AR"
"MO","Taney","Taney-MO","MO","Christian","Christian-MO"
"MO","Taney","Taney-MO","MO","Douglas","Douglas-MO"
"MO","Taney","Taney-MO","MO","Ozark","Ozark-MO"
"MO","Taney","Taney-MO","MO","Stone","Stone-MO"
"MO","Taney","Taney-MO","MO","Taney","Taney-MO"
"MO","Texas","Texas-MO","MO","Dent","Dent-MO"
"MO","Texas","Texas-MO","MO","Douglas","Douglas-MO"
"MO","Texas","Texas-MO","MO","Howell","Howell-MO"
"MO","Texas","Texas-MO","MO","Laclede","Laclede-MO"
"MO","Texas","Texas-MO","MO","Phelps","Phelps-MO"
"MO","Texas","Texas-MO","MO","Pulaski","Pulaski-MO"
"MO","Texas","Texas-MO","MO","Shannon","Shannon-MO"
"MO","Texas","Texas-MO","MO","Texas","Texas-MO"
"MO","Texas","Texas-MO","MO","Wright","Wright-MO"
"MO","Vernon","Vernon-MO","KS","Bourbon","Bourbon-KS"
"MO","Vernon","Vernon-MO","KS","Crawford","Crawford-KS"
"MO","Vernon","Vernon-MO","KS","Linn","Linn-KS"
"MO","Vernon","Vernon-MO","MO","Barton","Barton-MO"
"MO","Vernon","Vernon-MO","MO","Bates","Bates-MO"
"MO","Vernon","Vernon-MO","MO","Cedar","Cedar-MO"
"MO","Vernon","Vernon-MO","MO","St. Clair","St. Clair-MO"
"MO","Vernon","Vernon-MO","MO","Vernon","Vernon-MO"
"MO","Warren","Warren-MO","MO","Franklin","Franklin-MO"
"MO","Warren","Warren-MO","MO","Gasconade","Gasconade-MO"
"MO","Warren","Warren-MO","MO","Lincoln","Lincoln-MO"
"MO","Warren","Warren-MO","MO","Montgomery","Montgomery-MO"
"MO","Warren","Warren-MO","MO","St. Charles","St. Charles-MO"
"MO","Warren","Warren-MO","MO","Warren","Warren-MO"
"MO","Washington","Washington-MO","MO","Crawford","Crawford-MO"
"MO","Washington","Washington-MO","MO","Franklin","Franklin-MO"
"MO","Washington","Washington-MO","MO","Iron","Iron-MO"
"MO","Washington","Washington-MO","MO","Jefferson","Jefferson-MO"
"MO","Washington","Washington-MO","MO","St. Francois","St. Francois-MO"
"MO","Washington","Washington-MO","MO","Washington","Washington-MO"
"MO","Wayne","Wayne-MO","MO","Bollinger","Bollinger-MO"
"MO","Wayne","Wayne-MO","MO","Butler","Butler-MO"
"MO","Wayne","Wayne-MO","MO","Carter","Carter-MO"
"MO","Wayne","Wayne-MO","MO","Iron","Iron-MO"
"MO","Wayne","Wayne-MO","MO","Madison","Madison-MO"
"MO","Wayne","Wayne-MO","MO","Reynolds","Reynolds-MO"
"MO","Wayne","Wayne-MO","MO","Stoddard","Stoddard-MO"
"MO","Wayne","Wayne-MO","MO","Wayne","Wayne-MO"
"MO","Webster","Webster-MO","MO","Christian","Christian-MO"
"MO","Webster","Webster-MO","MO","Dallas","Dallas-MO"
"MO","Webster","Webster-MO","MO","Douglas","Douglas-MO"
"MO","Webster","Webster-MO","MO","Greene","Greene-MO"
"MO","Webster","Webster-MO","MO","Laclede","Laclede-MO"
"MO","Webster","Webster-MO","MO","Webster","Webster-MO"
"MO","Webster","Webster-MO","MO","Wright","Wright-MO"
"MO","Worth","Worth-MO","IA","Ringgold","Ringgold-IA"
"MO","Worth","Worth-MO","IA","Taylor","Taylor-IA"
"MO","Worth","Worth-MO","MO","Gentry","Gentry-MO"
"MO","Worth","Worth-MO","MO","Harrison","Harrison-MO"
"MO","Worth","Worth-MO","MO","Nodaway","Nodaway-MO"
"MO","Worth","Worth-MO","MO","Worth","Worth-MO"
"MO","Wright","Wright-MO","MO","Douglas","Douglas-MO"
"MO","Wright","Wright-MO","MO","Laclede","Laclede-MO"
"MO","Wright","Wright-MO","MO","Texas","Texas-MO"
"MO","Wright","Wright-MO","MO","Webster","Webster-MO"
"MO","Wright","Wright-MO","MO","Wright","Wright-MO"
"MO","St. Louis city","St. Louis city-MO","IL","Madison","Madison-IL"
"MO","St. Louis city","St. Louis city-MO","IL","St. Clair","St. Clair-IL"
"MO","St. Louis city","St. Louis city-MO","MO","St. Louis","St. Louis-MO"
"MO","St. Louis city","St. Louis city-MO","MO","St. Louis city","St. Louis city-MO"
"MT","Beaverhead","Beaverhead-MT","ID","Clark","Clark-ID"
"MT","Beaverhead","Beaverhead-MT","ID","Fremont","Fremont-ID"
"MT","Beaverhead","Beaverhead-MT","ID","Lemhi","Lemhi-ID"
"MT","Beaverhead","Beaverhead-MT","MT","Beaverhead","Beaverhead-MT"
"MT","Beaverhead","Beaverhead-MT","MT","Deer Lodge","Deer Lodge-MT"
"MT","Beaverhead","Beaverhead-MT","MT","Madison","Madison-MT"
"MT","Beaverhead","Beaverhead-MT","MT","Ravalli","Ravalli-MT"
"MT","Beaverhead","Beaverhead-MT","MT","Silver Bow","Silver Bow-MT"
"MT","Big Horn","Big Horn-MT","MT","Big Horn","Big Horn-MT"
"MT","Big Horn","Big Horn-MT","MT","Carbon","Carbon-MT"
"MT","Big Horn","Big Horn-MT","MT","Powder River","Powder River-MT"
"MT","Big Horn","Big Horn-MT","MT","Rosebud","Rosebud-MT"
"MT","Big Horn","Big Horn-MT","MT","Treasure","Treasure-MT"
"MT","Big Horn","Big Horn-MT","MT","Yellowstone","Yellowstone-MT"
"MT","Big Horn","Big Horn-MT","WY","Big Horn","Big Horn-WY"
"MT","Big Horn","Big Horn-MT","WY","Sheridan","Sheridan-WY"
"MT","Blaine","Blaine-MT","MT","Blaine","Blaine-MT"
"MT","Blaine","Blaine-MT","MT","Chouteau","Chouteau-MT"
"MT","Blaine","Blaine-MT","MT","Fergus","Fergus-MT"
"MT","Blaine","Blaine-MT","MT","Hill","Hill-MT"
"MT","Blaine","Blaine-MT","MT","Phillips","Phillips-MT"
"MT","Broadwater","Broadwater-MT","MT","Broadwater","Broadwater-MT"
"MT","Broadwater","Broadwater-MT","MT","Gallatin","Gallatin-MT"
"MT","Broadwater","Broadwater-MT","MT","Jefferson","Jefferson-MT"
"MT","Broadwater","Broadwater-MT","MT","Lewis and Clark","Lewis and Clark-MT"
"MT","Broadwater","Broadwater-MT","MT","Meagher","Meagher-MT"
"MT","Carbon","Carbon-MT","MT","Big Horn","Big Horn-MT"
"MT","Carbon","Carbon-MT","MT","Carbon","Carbon-MT"
"MT","Carbon","Carbon-MT","MT","Park","Park-MT"
"MT","Carbon","Carbon-MT","MT","Stillwater","Stillwater-MT"
"MT","Carbon","Carbon-MT","MT","Yellowstone","Yellowstone-MT"
"MT","Carbon","Carbon-MT","WY","Big Horn","Big Horn-WY"
"MT","Carbon","Carbon-MT","WY","Park","Park-WY"
"MT","Carter","Carter-MT","MT","Carter","Carter-MT"
"MT","Carter","Carter-MT","MT","Custer","Custer-MT"
"MT","Carter","Carter-MT","MT","Fallon","Fallon-MT"
"MT","Carter","Carter-MT","MT","Powder River","Powder River-MT"
"MT","Carter","Carter-MT","SD","Butte","Butte-SD"
"MT","Carter","Carter-MT","SD","Harding","Harding-SD"
"MT","Carter","Carter-MT","WY","Crook","Crook-WY"
"MT","Cascade","Cascade-MT","MT","Cascade","Cascade-MT"
"MT","Cascade","Cascade-MT","MT","Chouteau","Chouteau-MT"
"MT","Cascade","Cascade-MT","MT","Judith Basin","Judith Basin-MT"
"MT","Cascade","Cascade-MT","MT","Lewis and Clark","Lewis and Clark-MT"
"MT","Cascade","Cascade-MT","MT","Meagher","Meagher-MT"
"MT","Cascade","Cascade-MT","MT","Teton","Teton-MT"
"MT","Chouteau","Chouteau-MT","MT","Blaine","Blaine-MT"
"MT","Chouteau","Chouteau-MT","MT","Cascade","Cascade-MT"
"MT","Chouteau","Chouteau-MT","MT","Chouteau","Chouteau-MT"
"MT","Chouteau","Chouteau-MT","MT","Fergus","Fergus-MT"
"MT","Chouteau","Chouteau-MT","MT","Hill","Hill-MT"
"MT","Chouteau","Chouteau-MT","MT","Judith Basin","Judith Basin-MT"
"MT","Chouteau","Chouteau-MT","MT","Liberty","Liberty-MT"
"MT","Chouteau","Chouteau-MT","MT","Pondera","Pondera-MT"
"MT","Chouteau","Chouteau-MT","MT","Teton","Teton-MT"
"MT","Custer","Custer-MT","MT","Carter","Carter-MT"
"MT","Custer","Custer-MT","MT","Custer","Custer-MT"
"MT","Custer","Custer-MT","MT","Fallon","Fallon-MT"
"MT","Custer","Custer-MT","MT","Garfield","Garfield-MT"
"MT","Custer","Custer-MT","MT","Powder River","Powder River-MT"
"MT","Custer","Custer-MT","MT","Prairie","Prairie-MT"
"MT","Custer","Custer-MT","MT","Rosebud","Rosebud-MT"
"MT","Daniels","Daniels-MT","MT","Daniels","Daniels-MT"
"MT","Daniels","Daniels-MT","MT","Roosevelt","Roosevelt-MT"
"MT","Daniels","Daniels-MT","MT","Sheridan","Sheridan-MT"
"MT","Daniels","Daniels-MT","MT","Valley","Valley-MT"
"MT","Dawson","Dawson-MT","MT","Dawson","Dawson-MT"
"MT","Dawson","Dawson-MT","MT","McCone","McCone-MT"
"MT","Dawson","Dawson-MT","MT","Prairie","Prairie-MT"
"MT","Dawson","Dawson-MT","MT","Richland","Richland-MT"
"MT","Dawson","Dawson-MT","MT","Wibaux","Wibaux-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Beaverhead","Beaverhead-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Deer Lodge","Deer Lodge-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Granite","Granite-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Jefferson","Jefferson-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Powell","Powell-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Ravalli","Ravalli-MT"
"MT","Deer Lodge","Deer Lodge-MT","MT","Silver Bow","Silver Bow-MT"
"MT","Fallon","Fallon-MT","MT","Carter","Carter-MT"
"MT","Fallon","Fallon-MT","MT","Custer","Custer-MT"
"MT","Fallon","Fallon-MT","MT","Fallon","Fallon-MT"
"MT","Fallon","Fallon-MT","MT","Prairie","Prairie-MT"
"MT","Fallon","Fallon-MT","MT","Wibaux","Wibaux-MT"
"MT","Fallon","Fallon-MT","ND","Bowman","Bowman-ND"
"MT","Fallon","Fallon-MT","ND","Golden Valley","Golden Valley-ND"
"MT","Fallon","Fallon-MT","ND","Slope","Slope-ND"
"MT","Fallon","Fallon-MT","SD","Harding","Harding-SD"
"MT","Fergus","Fergus-MT","MT","Blaine","Blaine-MT"
"MT","Fergus","Fergus-MT","MT","Chouteau","Chouteau-MT"
"MT","Fergus","Fergus-MT","MT","Fergus","Fergus-MT"
"MT","Fergus","Fergus-MT","MT","Golden Valley","Golden Valley-MT"
"MT","Fergus","Fergus-MT","MT","Judith Basin","Judith Basin-MT"
"MT","Fergus","Fergus-MT","MT","Musselshell","Musselshell-MT"
"MT","Fergus","Fergus-MT","MT","Petroleum","Petroleum-MT"
"MT","Fergus","Fergus-MT","MT","Phillips","Phillips-MT"
"MT","Fergus","Fergus-MT","MT","Wheatland","Wheatland-MT"
"MT","Flathead","Flathead-MT","MT","Flathead","Flathead-MT"
"MT","Flathead","Flathead-MT","MT","Glacier","Glacier-MT"
"MT","Flathead","Flathead-MT","MT","Lake","Lake-MT"
"MT","Flathead","Flathead-MT","MT","Lewis and Clark","Lewis and Clark-MT"
"MT","Flathead","Flathead-MT","MT","Lincoln","Lincoln-MT"
"MT","Flathead","Flathead-MT","MT","Missoula","Missoula-MT"
"MT","Flathead","Flathead-MT","MT","Pondera","Pondera-MT"
"MT","Flathead","Flathead-MT","MT","Powell","Powell-MT"
"MT","Flathead","Flathead-MT","MT","Sanders","Sanders-MT"
"MT","Flathead","Flathead-MT","MT","Teton","Teton-MT"
"MT","Gallatin","Gallatin-MT","ID","Fremont","Fremont-ID"
"MT","Gallatin","Gallatin-MT","MT","Broadwater","Broadwater-MT"
"MT","Gallatin","Gallatin-MT","MT","Gallatin","Gallatin-MT"
"MT","Gallatin","Gallatin-MT","MT","Jefferson","Jefferson-MT"
"MT","Gallatin","Gallatin-MT","MT","Madison","Madison-MT"
"MT","Gallatin","Gallatin-MT","MT","Meagher","Meagher-MT"
"MT","Gallatin","Gallatin-MT","MT","Park","Park-MT"
"MT","Gallatin","Gallatin-MT","WY","Park","Park-WY"
"MT","Gallatin","Gallatin-MT","WY","Teton","Teton-WY"
"MT","Garfield","Garfield-MT","MT","Custer","Custer-MT"
"MT","Garfield","Garfield-MT","MT","Garfield","Garfield-MT"
"MT","Garfield","Garfield-MT","MT","McCone","McCone-MT"
"MT","Garfield","Garfield-MT","MT","Petroleum","Petroleum-MT"
"MT","Garfield","Garfield-MT","MT","Phillips","Phillips-MT"
"MT","Garfield","Garfield-MT","MT","Prairie","Prairie-MT"
"MT","Garfield","Garfield-MT","MT","Rosebud","Rosebud-MT"
"MT","Garfield","Garfield-MT","MT","Valley","Valley-MT"
"MT","Glacier","Glacier-MT","MT","Flathead","Flathead-MT"
"MT","Glacier","Glacier-MT","MT","Glacier","Glacier-MT"
"MT","Glacier","Glacier-MT","MT","Pondera","Pondera-MT"
"MT","Glacier","Glacier-MT","MT","Toole","Toole-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Fergus","Fergus-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Golden Valley","Golden Valley-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Musselshell","Musselshell-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Stillwater","Stillwater-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Sweet Grass","Sweet Grass-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Wheatland","Wheatland-MT"
"MT","Golden Valley","Golden Valley-MT","MT","Yellowstone","Yellowstone-MT"
