"date","state","positive","negative","pending","hospitalized","death","total","fips","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","NA.","positive1"
"2020-03-29","Iowa",16,5013,0,68,4,5349,5349,19,1,7,638,38,676,336
"2020-03-28","Iowa",15,4375,0,61,3,4673,4673,19,0,11,635,63,698,298
"2020-03-27","Iowa",14,3740,0,50,3,3975,3975,19,2,4,1162,56,1218,235
"2020-03-26","Iowa",13,2578,0,46,1,2757,2757,19,0,10,0,34,34,179
"2020-03-25","Iowa",12,2578,0,36,1,2723,2723,19,1,9,263,21,284,145
"2020-03-24","Iowa",12,2315,0,27,0,2439,2439,19,0,27,272,19,291,124
"2020-03-23","Iowa",12,2043,0,0,0,2148,2148,19,0,0,828,15,843,105
"2020-03-22","Iowa",11,1215,0,0,0,1305,1305,19,0,0,166,22,188,90
"2020-03-21","Iowa",8,1049,0,0,0,1117,1117,19,0,0,407,23,430,68
"2020-03-20","Iowa",6,642,0,0,0,687,687,19,0,0,559,7,566,45
"2020-03-19","Iowa",5,83,0,0,0,121,121,19,0,0,0,9,9,38
"2020-03-18","Iowa",4,83,0,0,0,112,112,19,0,0,0,6,6,29
"2020-03-17","Iowa",4,83,0,0,0,106,106,19,0,0,0,1,1,23
"2020-03-16","Iowa",4,83,0,0,0,105,105,19,0,0,0,4,4,22
"2020-03-15","Iowa",3,83,0,0,0,101,101,19,0,0,0,1,1,18
"2020-03-14","Iowa",3,83,0,0,0,100,100,19,0,0,0,1,1,17
"2020-03-13","Iowa",3,83,29,0,0,128,99,19,0,0,16,2,18,16
"2020-03-12","Iowa",3,67,24,0,0,105,81,19,0,0,21,1,22,14
"2020-03-11","Iowa",3,46,27,0,0,86,59,19,0,0,14,5,19,13
"2020-03-10","Iowa",2,32,11,0,0,51,40,19,0,0,6,5,11,8
"2020-03-09","Iowa",2,26,8,0,0,37,29,19,0,0,11,3,14,3
"2020-03-08","Iowa",2,15,2,0,0,17,15,19,0,0,0,0,0,0
"2020-03-07","Iowa",2,15,2,0,0,17,15,19,0,0,0,0,0,0
"2020-03-06","Iowa",2,15,2,0,0,17,15,19,0,0,0,0,0,0
"2020-03-05","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Iowa",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Kansas",30,9669,0,263,42,10775,10775,20,15,40,1055,206,1261,1106
"2020-04-08","Kansas",28,8614,0,223,27,9514,9514,20,0,0,0,0,0,900
"2020-04-07","Kansas",28,8614,0,223,27,9514,9514,20,2,25,375,55,430,900
"2020-04-06","Kansas",26,8239,0,198,25,9084,9084,20,3,15,763,98,861,845
"2020-04-05","Kansas",24,7476,0,183,22,8223,8223,20,1,11,596,49,645,747
"2020-04-04","Kansas",23,6880,0,172,21,7578,7578,20,4,21,426,78,504,698
"2020-04-03","Kansas",22,6454,0,151,17,7074,7074,20,4,13,395,68,463,620
"2020-04-02","Kansas",21,6059,0,138,13,6611,6611,20,3,24,648,70,718,552
"2020-04-01","Kansas",19,5411,0,114,10,5893,5893,20,1,35,415,54,469,482
"2020-03-31","Kansas",18,4996,0,79,9,5424,5424,20,1,13,442,60,502,428
"2020-03-30","Kansas",17,4554,0,66,8,4922,4922,20,2,11,360,49,409,368
"2020-03-29","Kansas",16,4194,0,55,6,4513,4513,20,1,28,523,58,581,319
"2020-03-28","Kansas",15,3671,0,27,5,3932,3932,20,1,0,442,59,501,261
"2020-03-27","Kansas",14,3229,0,27,4,3431,3431,20,1,27,360,34,394,202
"2020-03-26","Kansas",13,2869,0,0,3,3037,3037,20,0,0,509,42,551,168
"2020-03-25","Kansas",12,2360,0,0,3,2486,2486,20,1,0,274,28,302,126
"2020-03-24","Kansas",11,2086,0,0,2,2184,2184,20,0,0,1669,16,1685,98
"2020-03-23","Kansas",10,417,0,0,2,499,499,20,0,0,0,18,18,82
"2020-03-22","Kansas",8,417,0,0,2,481,481,20,0,0,0,9,9,64
"2020-03-21","Kansas",7,417,0,0,2,472,472,20,1,0,0,11,11,55
"2020-03-20","Kansas",6,417,0,0,1,461,461,20,0,0,0,10,10,44
"2020-03-19","Kansas",5,417,0,0,1,451,451,20,0,0,0,18,18,34
"2020-03-18","Kansas",3,417,0,0,1,433,433,20,0,0,35,1,36,16
"2020-03-17","Kansas",3,382,0,0,1,397,397,20,0,0,216,4,220,15
"2020-03-16","Kansas",3,166,0,0,1,177,177,20,0,0,31,3,34,11
"2020-03-15","Kansas",2,135,0,0,1,143,143,20,0,0,42,2,44,8
"2020-03-14","Kansas",2,93,0,0,1,99,99,20,1,0,0,0,0,6
"2020-03-13","Kansas",2,93,0,0,0,99,99,20,0,0,52,2,54,6
"2020-03-12","Kansas",2,41,0,0,0,45,45,20,0,0,0,3,3,4
"2020-03-11","Kansas",2,41,0,0,0,42,42,20,0,0,24,0,24,1
"2020-03-10","Kansas",2,17,21,0,0,39,18,20,0,0,6,0,6,1
"2020-03-09","Kansas",2,11,0,0,0,12,12,20,0,0,0,0,0,1
"2020-03-08","Kansas",2,11,0,0,0,12,12,20,0,0,0,1,1,1
"2020-03-07","Kansas",2,11,2,0,0,13,11,20,0,0,7,0,7,0
"2020-03-06","Kansas",2,4,0,0,0,4,4,20,0,0,0,0,0,0
"2020-03-05","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Kansas",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Kentucky",31,20455,0,0,73,21801,21801,21,8,0,0,197,197,1346
"2020-04-08","Kentucky",30,20455,0,0,65,21604,21604,21,6,0,1508,141,1649,1149
"2020-04-07","Kentucky",30,18947,0,0,59,19955,19955,21,14,0,1135,53,1188,1008
"2020-04-06","Kentucky",29,17812,0,0,45,18767,18767,21,5,0,2066,38,2104,955
"2020-04-05","Kentucky",28,15746,0,0,40,16663,16663,21,3,0,1005,86,1091,917
"2020-04-04","Kentucky",26,14741,0,0,37,15572,15572,21,6,0,2707,61,2768,831
"2020-04-03","Kentucky",25,12034,0,0,31,12804,12804,21,11,0,4814,90,4904,770
"2020-04-02","Kentucky",23,7220,0,0,20,7900,7900,21,3,0,255,89,344,680
"2020-04-01","Kentucky",21,6965,0,0,17,7556,7556,21,6,0,635,111,746,591
"2020-03-31","Kentucky",19,6330,0,0,11,6810,6810,21,2,0,751,41,792,480
"2020-03-30","Kentucky",18,5579,0,0,9,6018,6018,21,0,0,432,45,477,439
"2020-03-29","Kentucky",17,5147,0,0,9,5541,5541,21,1,0,326,92,418,394
"2020-03-28","Kentucky",16,4821,0,0,8,5123,5123,21,2,0,1053,54,1107,302
"2020-03-27","Kentucky",14,3768,0,0,6,4016,4016,21,2,0,666,50,716,248
"2020-03-26","Kentucky",13,3102,0,0,4,3300,3300,21,0,0,237,41,278,198
"2020-03-25","Kentucky",13,2865,0,0,4,3022,3022,21,0,0,1103,33,1136,157
"2020-03-24","Kentucky",12,1762,0,0,4,1886,1886,21,1,0,0,20,20,124
"2020-03-23","Kentucky",12,1762,0,0,3,1866,1866,21,0,0,290,5,295,104
"2020-03-22","Kentucky",11,1472,0,0,3,1571,1571,21,1,0,758,45,803,99
"2020-03-21","Kentucky",7,714,0,0,2,768,768,21,1,0,122,7,129,54
"2020-03-20","Kentucky",6,592,0,0,1,639,639,21,0,0,138,12,150,47
"2020-03-19","Kentucky",5,454,0,0,1,489,489,21,0,0,100,9,109,35
"2020-03-18","Kentucky",4,354,0,0,1,380,380,21,0,0,59,4,63,26
"2020-03-17","Kentucky",4,295,0,0,1,317,317,21,0,0,61,1,62,22
"2020-03-16","Kentucky",4,234,0,0,1,255,255,21,1,0,95,5,100,21
"2020-03-15","Kentucky",3,139,0,0,0,155,155,21,0,0,0,2,2,16
"2020-03-14","Kentucky",3,139,0,0,0,153,153,21,0,0,32,3,35,14
"2020-03-13","Kentucky",3,107,0,0,0,118,118,21,0,0,51,3,54,11
"2020-03-12","Kentucky",2,56,0,0,0,64,64,21,0,0,10,0,10,8
"2020-03-11","Kentucky",2,46,0,0,0,54,54,21,0,0,18,2,20,8
"2020-03-10","Kentucky",2,28,0,0,0,34,34,21,0,0,11,2,13,6
"2020-03-09","Kentucky",2,17,0,0,0,21,21,21,0,0,4,3,7,4
"2020-03-08","Kentucky",2,13,0,0,0,14,14,21,0,0,4,0,4,1
"2020-03-07","Kentucky",2,9,0,0,0,10,10,21,0,0,2,1,3,1
"2020-03-06","Kentucky",2,7,3,0,0,10,7,21,0,0,0,0,0,0
"2020-03-05","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Kentucky",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Louisiana",74,68636,0,0,702,86919,86919,22,50,0,4260,1253,5513,18283
"2020-04-08","Louisiana",73,64376,0,0,652,81406,81406,22,70,0,6005,746,6751,17030
"2020-04-07","Louisiana",72,58371,0,0,582,74655,74655,22,70,0,4072,1417,5489,16284
"2020-04-06","Louisiana",70,54299,0,0,512,69166,69166,22,35,0,6984,1857,8841,14867
"2020-04-05","Louisiana",69,47315,0,0,477,60325,60325,22,68,0,1313,514,1827,13010
"2020-04-04","Louisiana",68,46002,0,0,409,58498,58498,22,39,0,2654,2199,4853,12496
"2020-04-03","Louisiana",66,43348,0,0,370,53645,53645,22,60,0,1412,1147,2559,10297
"2020-04-02","Louisiana",62,41936,0,0,310,51086,51086,22,37,0,2584,2726,5310,9150
"2020-04-01","Louisiana",51,39352,0,0,273,45776,45776,22,34,0,5622,1187,6809,6424
"2020-03-31","Louisiana",46,33730,0,0,239,38967,38967,22,54,0,3722,1212,4934,5237
"2020-03-30","Louisiana",42,30008,0,0,185,34033,34033,22,34,0,5677,485,6162,4025
"2020-03-29","Louisiana",40,24331,0,0,151,27871,27871,22,14,0,2485,225,2710,3540
"2020-03-28","Louisiana",39,21846,0,0,137,25161,25161,22,18,0,3233,569,3802,3315
"2020-03-27","Louisiana",36,18613,0,0,119,21359,21359,22,36,0,2889,441,3330,2746
"2020-03-26","Louisiana",35,15724,0,0,83,18029,18029,22,18,0,6068,510,6578,2305
"2020-03-25","Louisiana",33,9656,0,0,65,11451,11451,22,19,0,2441,407,2848,1795
"2020-03-24","Louisiana",31,7215,0,0,46,8603,8603,22,12,0,2439,216,2655,1388
"2020-03-23","Louisiana",30,4776,0,0,34,5948,5948,22,14,0,2115,335,2450,1172
"2020-03-22","Louisiana",26,2661,0,0,20,3498,3498,22,4,0,481,252,733,837
"2020-03-21","Louisiana",21,2180,0,0,16,2765,2765,22,4,0,1612,106,1718,585
"2020-03-20","Louisiana",19,568,0,0,12,1047,1047,22,4,0,110,132,242,479
"2020-03-19","Louisiana",16,458,0,0,8,805,805,22,2,0,123,107,230,347
"2020-03-18","Louisiana",14,335,0,0,6,575,575,22,2,0,49,69,118,240
"2020-03-17","Louisiana",13,286,0,0,4,457,457,22,2,0,98,57,155,171
"2020-03-16","Louisiana",12,188,0,0,2,302,302,22,0,0,32,23,55,114
"2020-03-15","Louisiana",11,156,0,0,2,247,247,22,2,0,47,22,69,91
"2020-03-14","Louisiana",8,109,0,0,0,178,178,22,0,0,72,33,105,69
"2020-03-13","Louisiana",5,37,0,0,0,73,73,22,0,0,0,22,22,36
"2020-03-12","Louisiana",3,37,0,0,0,51,51,22,0,0,0,8,8,14
"2020-03-11","Louisiana",2,37,0,0,0,43,43,22,0,0,26,5,31,6
"2020-03-10","Louisiana",2,11,0,0,0,12,12,22,0,0,6,0,6,1
"2020-03-09","Louisiana",2,5,0,0,0,6,6,22,0,0,0,1,1,1
"2020-03-08","Louisiana",2,5,0,0,0,5,5,22,0,0,5,0,5,0
"2020-03-07","Louisiana",2,0,0,0,0,0,0,22,0,0,0,0,0,0
"2020-03-06","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-05","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Louisiana",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Maine",21,6088,0,105,16,6648,6648,23,2,4,0,23,23,560
"2020-04-08","Maine",20,6088,0,101,14,6625,6625,23,2,2,0,18,18,537
"2020-04-07","Maine",20,6088,0,99,12,6607,6607,23,2,7,0,20,20,519
"2020-04-06","Maine",19,6088,0,92,10,6587,6587,23,0,6,0,29,29,499
"2020-04-05","Maine",19,6088,0,86,10,6558,6558,23,0,3,0,14,14,470
"2020-04-04","Maine",19,6088,0,83,10,6544,6544,23,1,8,0,24,24,456
"2020-04-03","Maine",18,6088,0,75,9,6520,6520,23,2,7,0,56,56,432
"2020-04-02","Maine",17,6088,0,68,7,6464,6464,23,0,5,0,32,32,376
"2020-04-01","Maine",16,6088,0,63,7,6432,6432,23,2,6,0,41,41,344
"2020-03-31","Maine",16,6088,0,57,5,6391,6391,23,2,8,2694,28,2722,303
"2020-03-30","Maine",15,3394,0,49,3,3669,3669,23,0,49,0,22,22,275
"2020-03-29","Maine",15,3394,0,0,3,3647,3647,23,2,0,0,42,42,253
"2020-03-28","Maine",14,3394,0,0,1,3605,3605,23,0,0,0,43,43,211
"2020-03-27","Maine",13,3394,0,0,1,3562,3562,23,1,0,0,13,13,168
"2020-03-26","Maine",13,3394,0,0,0,3549,3549,23,0,0,217,6,223,155
"2020-03-25","Maine",12,3177,0,0,0,3326,3326,23,0,0,163,24,187,149
"2020-03-24","Maine",12,3014,0,0,0,3139,3139,23,0,0,223,18,241,125
"2020-03-23","Maine",12,2791,0,0,0,2898,2898,23,0,0,527,18,545,107
"2020-03-22","Maine",10,2264,0,0,0,2353,2353,23,0,0,0,16,16,89
"2020-03-21","Maine",9,2264,0,0,0,2337,2337,23,0,0,0,16,16,73
"2020-03-20","Maine",7,2264,0,0,0,2321,2321,23,0,0,260,4,264,57
"2020-03-19","Maine",7,2004,0,0,0,2057,2057,23,0,0,334,10,344,53
"2020-03-18","Maine",6,1670,0,0,0,1713,1713,23,0,0,367,11,378,43
"2020-03-17","Maine",5,1303,0,0,0,1335,1335,23,0,0,539,15,554,32
"2020-03-16","Maine",3,764,0,0,0,781,781,23,0,0,673,14,687,17
"2020-03-15","Maine",2,91,17,0,0,111,94,23,0,0,0,0,0,3
"2020-03-14","Maine",2,91,17,0,0,111,94,23,0,0,0,0,0,3
"2020-03-13","Maine",2,91,17,0,0,111,94,23,0,0,26,2,28,3
"2020-03-12","Maine",2,65,20,0,0,86,66,23,0,0,23,1,24,1
"2020-03-11","Maine",2,42,5,0,0,47,42,23,0,0,22,0,22,0
"2020-03-10","Maine",2,20,5,0,0,25,20,23,0,0,19,0,19,0
"2020-03-09","Maine",2,1,0,0,0,1,1,23,0,0,0,0,0,0
"2020-03-08","Maine",2,1,0,0,0,1,1,23,0,0,0,0,0,0
"2020-03-07","Maine",2,1,0,0,0,1,1,23,0,0,0,0,0,0
"2020-03-06","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-05","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-04","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Maine",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Maryland",50,35344,0,1348,138,41529,41529,24,14,138,2411,656,3067,6185
"2020-04-08","Maryland",48,32933,0,1210,124,38462,38462,24,21,104,5677,1158,6835,5529
"2020-04-07","Maryland",43,27256,0,1106,103,31627,31627,24,12,47,1684,326,2010,4371
"2020-04-06","Maryland",42,25572,0,1059,91,29617,29617,24,24,123,844,436,1280,4045
"2020-04-05","Maryland",40,24728,0,936,67,28337,28337,24,14,115,2243,484,2727,3609
"2020-04-04","Maryland",38,22485,0,821,53,25610,25610,24,11,157,1553,367,1920,3125
"2020-04-03","Maryland",37,20932,0,664,42,23690,23690,24,6,82,2042,427,2469,2758
"2020-04-02","Maryland",35,18890,0,582,36,21221,21221,24,5,60,1657,346,2003,2331
"2020-04-01","Maryland",33,17233,0,522,31,19218,19218,24,13,93,2365,325,2690,1985
"2020-03-31","Maryland",32,14868,0,429,18,16528,16528,24,3,76,1552,247,1799,1660
"2020-03-30","Maryland",31,13316,0,353,15,14729,14729,24,5,76,962,174,1136,1413
"2020-03-29","Maryland",30,12354,0,277,10,13593,13593,24,5,51,838,247,1085,1239
"2020-03-28","Maryland",29,11516,0,226,5,12508,12508,24,0,53,11422,218,11640,992
"2020-03-27","Maryland",25,94,0,173,5,868,868,24,1,41,0,194,194,774
"2020-03-26","Maryland",21,94,0,132,4,674,674,24,0,132,0,157,157,580
"2020-03-25","Maryland",18,94,0,0,4,517,517,24,1,0,0,74,74,423
"2020-03-24","Maryland",16,94,0,0,3,443,443,24,0,0,0,61,61,349
"2020-03-23","Maryland",15,94,0,0,3,382,382,24,0,0,0,44,44,288
"2020-03-22","Maryland",14,94,0,0,3,338,338,24,1,0,0,54,54,244
"2020-03-21","Maryland",13,94,0,0,2,284,284,24,1,0,0,41,41,190
"2020-03-20","Maryland",12,94,0,0,1,243,243,24,0,0,0,42,42,149
"2020-03-19","Maryland",12,94,0,0,1,201,201,24,1,0,0,22,22,107
"2020-03-18","Maryland",10,94,0,0,0,179,179,24,0,0,0,28,28,85
"2020-03-17","Maryland",7,94,0,0,0,151,151,24,0,0,0,20,20,57
"2020-03-16","Maryland",5,94,0,0,0,131,131,24,0,0,0,6,6,37
"2020-03-15","Maryland",5,94,0,0,0,125,125,24,0,0,0,5,5,31
"2020-03-14","Maryland",4,94,0,0,0,120,120,24,0,0,0,9,9,26
"2020-03-13","Maryland",3,94,0,0,0,111,111,24,0,0,0,5,5,17
"2020-03-12","Maryland",3,94,0,0,0,106,106,24,0,0,0,3,3,12
"2020-03-11","Maryland",2,94,0,0,0,103,103,24,0,0,5,3,8,9
"2020-03-10","Maryland",2,89,0,0,0,95,95,24,0,0,16,1,17,6
"2020-03-09","Maryland",2,73,0,0,0,78,78,24,0,0,21,2,23,5
"2020-03-08","Maryland",2,52,0,0,0,55,55,24,0,0,11,0,11,3
"2020-03-07","Maryland",2,41,0,0,0,44,44,24,0,0,15,0,15,3
"2020-03-06","Maryland",2,26,12,0,0,41,29,24,0,0,9,3,12,3
"2020-03-05","Maryland",2,17,14,0,0,31,17,24,0,0,0,0,0,0
"2020-03-04","Maryland",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","Maryland",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Maryland",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Maryland",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Maryland",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Maryland",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Massachusetts",74,76017,0,1747,503,94958,94958,25,70,164,5296,2151,7447,18941
"2020-04-08","Massachusetts",72,70721,0,1583,433,87511,87511,25,77,148,4579,1588,6167,16790
"2020-04-07","Massachusetts",71,66142,0,1435,356,81344,81344,25,96,194,3550,1365,4915,15202
"2020-04-06","Massachusetts",69,62592,0,1241,260,76429,76429,25,29,96,3155,1337,4492,13837
"2020-04-05","Massachusetts",68,59437,0,1145,231,71937,71937,25,15,77,2373,764,3137,12500
"2020-04-04","Massachusetts",67,57064,0,1068,216,68800,68800,25,24,102,4504,1334,5838,11736
"2020-04-03","Massachusetts",66,52560,0,966,192,62962,62962,25,38,153,4918,1436,6354,10402
"2020-04-02","Massachusetts",61,47642,0,813,154,56608,56608,25,32,131,3642,1228,4870,8966
"2020-04-01","Massachusetts",56,44000,0,682,122,51738,51738,25,33,120,3685,1118,4803,7738
"2020-03-31","Massachusetts",52,40315,0,562,89,46935,46935,25,33,109,3274,868,4142,6620
"2020-03-30","Massachusetts",49,37041,0,453,56,42793,42793,25,8,54,2930,797,3727,5752
"2020-03-29","Massachusetts",45,34111,0,399,48,39066,39066,25,4,49,3319,698,4017,4955
"2020-03-28","Massachusetts",43,30792,0,350,44,35049,35049,25,9,131,4661,1017,5678,4257
"2020-03-27","Massachusetts",38,26131,0,219,35,29371,29371,25,10,0,4927,823,5750,3240
"2020-03-26","Massachusetts",35,21204,0,219,25,23621,23621,25,10,116,3248,579,3827,2417
"2020-03-25","Massachusetts",33,17956,0,103,15,19794,19794,25,4,9,5366,679,6045,1838
"2020-03-24","Massachusetts",30,12590,0,94,11,13749,13749,25,2,15,4445,382,4827,1159
"2020-03-23","Massachusetts",25,8145,0,79,9,8922,8922,25,4,8,2686,131,2817,777
"2020-03-22","Massachusetts",22,5459,0,71,5,6105,6105,25,4,10,707,121,828,646
"2020-03-21","Massachusetts",20,4752,0,61,1,5277,5277,25,0,61,1074,112,1186,525
"2020-03-20","Massachusetts",18,3678,0,0,1,4091,4091,25,1,0,874,85,959,413
"2020-03-19","Massachusetts",16,2804,0,0,0,3132,3132,25,0,0,789,72,861,328
"2020-03-18","Massachusetts",15,2015,0,0,0,2271,2271,25,0,0,474,38,512,256
"2020-03-17","Massachusetts",14,1541,0,0,0,1759,1759,25,0,0,1189,54,1243,218
"2020-03-16","Massachusetts",13,352,0,0,0,516,516,25,0,0,0,26,26,164
"2020-03-15","Massachusetts",12,352,0,0,0,490,490,25,0,0,0,0,0,138
"2020-03-14","Massachusetts",12,352,0,0,0,490,490,25,0,0,260,15,275,138
"2020-03-13","Massachusetts",12,92,0,0,0,215,215,25,0,0,92,28,120,123
"2020-03-12","Massachusetts",11,0,0,0,0,95,95,25,0,0,0,3,3,95
"2020-03-11","Massachusetts",11,0,0,0,0,92,92,25,0,0,0,0,0,92
"2020-03-10","Massachusetts",11,0,0,0,0,92,92,25,0,0,0,51,51,92
"2020-03-09","Massachusetts",6,0,0,0,0,41,41,25,0,0,0,28,28,41
"2020-03-08","Massachusetts",3,0,0,0,0,13,13,25,0,0,0,0,0,13
"2020-03-07","Massachusetts",3,0,0,0,0,13,13,25,0,0,0,5,5,13
"2020-03-06","Massachusetts",2,0,0,0,0,8,8,25,0,0,0,6,6,8
"2020-03-05","Massachusetts",2,0,0,0,0,2,2,25,0,0,0,0,0,2
"2020-03-04","Massachusetts",2,0,0,0,0,2,2,25,0,0,0,0,0,2
"2020-03-03","Massachusetts",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-02","Massachusetts",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-01","Massachusetts",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-29","Massachusetts",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-28","Massachusetts",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-04-09","Michigan",77,31362,0,0,1076,52866,52866,26,117,0,0,1158,1158,21504
"2020-04-08","Michigan",76,31362,0,0,959,51708,51708,26,114,0,0,1376,1376,20346
"2020-04-07","Michigan",74,31362,0,0,845,50332,50332,26,118,0,1332,1749,3081,18970
"2020-04-06","Michigan",73,30030,0,0,727,47251,47251,26,110,0,0,1503,1503,17221
"2020-04-05","Michigan",71,30030,0,0,617,45748,45748,26,77,0,18137,1493,19630,15718
"2020-04-04","Michigan",70,11893,0,0,540,26118,26118,26,61,0,0,1481,1481,14225
"2020-04-03","Michigan",68,11893,0,0,479,24637,24637,26,62,0,0,1953,1953,12744
"2020-04-02","Michigan",66,11893,0,0,417,22684,22684,26,80,0,0,1457,1457,10791
"2020-04-01","Michigan",63,11893,0,0,337,21227,21227,26,78,0,0,1719,1719,9334
"2020-03-31","Michigan",56,11893,0,0,259,19508,19508,26,75,0,0,1117,1117,7615
"2020-03-30","Michigan",51,11893,0,0,184,18391,18391,26,52,0,0,1012,1012,6498
"2020-03-29","Michigan",47,11893,0,0,132,17379,17379,26,40,0,2784,1829,4613,5486
"2020-03-28","Michigan",40,9109,0,0,92,12766,12766,26,0,0,2559,0,2559,3657
"2020-03-27","Michigan",40,6550,0,0,92,10207,10207,26,32,0,0,801,801,3657
"2020-03-26","Michigan",37,6550,0,0,60,9406,9406,26,17,0,4481,562,5043,2856
"2020-03-25","Michigan",35,2069,0,0,43,4363,4363,26,19,0,0,503,503,2294
"2020-03-24","Michigan",33,2069,0,0,24,3860,3860,26,9,0,0,463,463,1791
"2020-03-23","Michigan",31,2069,0,0,15,3397,3397,26,7,0,0,293,293,1328
"2020-03-22","Michigan",30,2069,0,0,8,3104,3104,26,3,0,0,248,248,1035
"2020-03-21","Michigan",25,2069,0,0,5,2856,2856,26,2,0,0,238,238,787
"2020-03-20","Michigan",20,2069,0,0,3,2618,2618,26,0,0,-44,213,169,549
"2020-03-19","Michigan",16,2113,0,0,3,2449,2449,26,3,0,1841,256,2097,336
"2020-03-18","Michigan",10,272,0,0,0,352,352,26,0,0,0,15,15,80
"2020-03-17","Michigan",8,272,0,0,0,337,337,26,0,0,0,12,12,65
"2020-03-16","Michigan",7,272,30,0,0,355,325,26,0,0,67,20,87,53
"2020-03-15","Michigan",5,205,26,0,0,264,238,26,0,0,0,8,8,33
"2020-03-14","Michigan",4,205,26,0,0,256,230,26,0,0,72,9,81,25
"2020-03-13","Michigan",3,133,26,0,0,175,149,26,0,0,42,14,56,16
"2020-03-12","Michigan",2,91,27,0,0,120,93,26,0,0,34,0,34,2
"2020-03-11","Michigan",2,57,18,0,0,77,59,26,0,0,18,2,20,2
"2020-03-10","Michigan",2,39,24,0,0,63,39,26,0,0,3,0,3,0
"2020-03-09","Michigan",2,36,11,0,0,47,36,26,0,0,10,0,10,0
"2020-03-08","Michigan",2,26,10,0,0,36,26,26,0,0,8,0,8,0
"2020-03-07","Michigan",2,18,9,0,0,27,18,26,0,0,10,0,10,0
"2020-03-06","Michigan",2,8,8,0,0,16,8,26,0,0,0,0,0,0
"2020-03-05","Michigan",2,8,0,0,0,8,8,26,0,0,0,0,0,0
